Shine A Light;Exile on Main St.;The Rolling Stones;data/lyrics/The-rolling-stones-shine-a-light.txt
Soul Survivor;Exile on Main St.;The Rolling Stones;data/lyrics/The-rolling-stones-soul-survivor.txt
Countdown To Armageddon;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-countdown-to-armageddon.txt
Bring The Noise;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-bring-the-noise.txt
Don't Believe The Hype;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-dont-believe-the-hype.txt
Cold Lampin' With Flavor;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-cold-lampin-with-flavor.txt
Terminator X To The Edge Of Panic;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-terminator-x-to-the-edge-of-panic.txt
Mind Terrorist;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-mind-terrorist.txt
Louder Than A Bomb;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-louder-than-a-bomb.txt
Caught, Can We Get A Witness?;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-caught-can-we-get-a-witness.txt
Show 'Em Whatcha Got;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-show-em-whatcha-got.txt
She Watch Channel Zero?!;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-she-watch-channel-zero.txt
Night Of The Living Baseheads;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-night-of-the-living-baseheads.txt
Black Steel In The Hour Of Chaos;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-black-steel-in-the-hour-of-chaos.txt
Security Of The First World;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-security-of-the-first-world.txt
Rebel Without A Pause;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-rebel-without-a-pause.txt
Prophets Of Rage;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-prophets-of-rage.txt
Party For Your Right To Fight;It Takes a Nation of Millions to Hold Us Back;Public Enemy;data/lyrics/Public-enemy-party-for-your-right-to-fight.txt
London Calling - Remastered;London Calling;The Clash;data/lyrics/The-clash-london-calling.txt
Brand New Cadillac - Remastered;London Calling;The Clash;data/lyrics/The-clash-brand-new-cadillac.txt
Jimmy Jazz - Remastered;London Calling;The Clash;data/lyrics/The-clash-jimmy-jazz.txt
Hateful - Remastered;London Calling;The Clash;data/lyrics/The-clash-hateful.txt
Rudie Can't Fail - Remastered;London Calling;The Clash;data/lyrics/The-clash-rudie-cant-fail.txt
Spanish Bombs - Remastered;London Calling;The Clash;data/lyrics/The-clash-spanish-bombs.txt
The Right Profile - Remastered;London Calling;The Clash;data/lyrics/The-clash-the-right-profile.txt
Lost in the Supermarket - Remastered;London Calling;The Clash;data/lyrics/The-clash-lost-in-the-supermarket.txt
Clampdown - Remastered;London Calling;The Clash;data/lyrics/The-clash-clampdown.txt
The Guns of Brixton - Remastered;London Calling;The Clash;data/lyrics/The-clash-the-guns-of-brixton.txt
Wrong 'Em Boyo - Remastered;London Calling;The Clash;data/lyrics/The-clash-wrong-em-boyo.txt
Death or Glory - Remastered;London Calling;The Clash;data/lyrics/The-clash-death-or-glory.txt
Koka Kola - Remastered;London Calling;The Clash;data/lyrics/The-clash-koka-kola.txt
The Card Cheat - Remastered;London Calling;The Clash;data/lyrics/The-clash-the-card-cheat.txt
Lover's Rock - Remastered;London Calling;The Clash;data/lyrics/The-clash-lovers-rock.txt
Four Horsemen - Remastered;London Calling;The Clash;data/lyrics/The-clash-four-horsemen.txt
I'm Not Down - Remastered;London Calling;The Clash;data/lyrics/The-clash-im-not-down.txt
Revolution Rock - Remastered;London Calling;The Clash;data/lyrics/The-clash-revolution-rock.txt
Train in Vain (Stand by Me) - Remastered;London Calling;The Clash;data/lyrics/The-clash-train-in-vain.txt
Dark Fantasy;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-dark-fantasy.txt
Gorgeous;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-gorgeous.txt
POWER;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-power.txt
All Of The Lights (Interlude);My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-all-of-the-lights-interlude.txt
All Of The Lights;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-all-of-the-lights.txt
Monster;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-monster.txt
So Appalled;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-so-appalled.txt
Devil In A New Dress;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-devil-in-a-new-dress.txt
Runaway;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-runaway.txt
Hell Of A Life;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-hell-of-a-life.txt
Blame Game;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-blame-game.txt
Lost In The World;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-lost-in-the-world.txt
Who Will Survive In America;My Beautiful Dark Twisted Fantasy;Kanye West;data/lyrics/Kanye-west-who-will-survive-in-america.txt
Like a Rolling Stone;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-like-a-rolling-stone.txt
Tombstone Blues;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-tombstone-blues.txt
It Takes a Lot to Laugh, It Takes a Train to Cry;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-it-takes-a-lot-to-laugh-it-takes-a-train-to-cry.txt
From a Buick 6;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-from-a-buick-6.txt
Ballad of a Thin Man;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-ballad-of-a-thin-man.txt
Queen Jane Approximately;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-queen-jane-approximately.txt
Highway 61 Revisited;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-highway-61-revisited.txt
Just Like Tom Thumb's Blues;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-just-like-tom-thumbs-blues.txt
Desolation Row;Highway 61 Revisited;Bob Dylan;data/lyrics/Bob-dylan-desolation-row.txt
Wesley's Theory;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-wesleys-theory.txt
For Free? - Interlude;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-for-free-interlude.txt
King Kunta;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-king-kunta.txt
Institutionalized;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-institutionalized.txt
These Walls;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-these-walls.txt
u;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-u.txt
Alright;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-alright.txt
For Sale? - Interlude;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-for-sale-interlude.txt
Momma;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-momma.txt
Hood Politics;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-hood-politics.txt
How Much A Dollar Cost;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-how-much-a-dollar-cost.txt
Complexion (A Zulu Love);To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-complexion-a-zulu-love.txt
The Blacker The Berry;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-the-blacker-the-berry.txt
You Ain't Gotta Lie (Momma Said);To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-you-aint-gotta-lie-momma-said.txt
i;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-i.txt
Mortal Man;To Pimp a Butterfly;Kendrick Lamar;data/lyrics/Kendrick-lamar-mortal-man.txt
Everything In Its Right Place;Kid A;Radiohead;data/lyrics/Radiohead-everything-in-its-right-place.txt
Kid A;Kid A;Radiohead;data/lyrics/Radiohead-kid-a.txt
The National Anthem;Kid A;Radiohead;data/lyrics/Radiohead-the-national-anthem.txt
How to Disappear Completely;Kid A;Radiohead;data/lyrics/Radiohead-how-to-disappear-completely.txt
Treefingers;Kid A;Radiohead;data/lyrics/Radiohead-treefingers.txt
Optimistic;Kid A;Radiohead;data/lyrics/Radiohead-optimistic.txt
In Limbo;Kid A;Radiohead;data/lyrics/Radiohead-in-limbo.txt
Idioteque;Kid A;Radiohead;data/lyrics/Radiohead-idioteque.txt
Morning Bell;Kid A;Radiohead;data/lyrics/Radiohead-morning-bell.txt
Motion Picture Soundtrack;Kid A;Radiohead;data/lyrics/Radiohead-motion-picture-soundtrack.txt
Untitled;Kid A;Radiohead;data/lyrics/Radiohead-untitled.txt
Thunder Road;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-thunder-road.txt
Tenth Avenue Freeze-Out;Born to Run;Bruce Springsteen;
Night;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-night.txt
Backstreets;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-backstreets.txt
Born to Run;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-born-to-run.txt
She's the One;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-shes-the-one.txt
Meeting Across the River;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-meeting-across-the-river.txt
Jungleland;Born to Run;Bruce Springsteen;data/lyrics/Bruce-springsteen-jungleland.txt
Intro - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-intro.txt
Things Done Changed - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-things-done-changed.txt
Gimme the Loot - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-gimme-the-loot.txt
Machine Gun Funk - 2006 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-machine-gun-funk.txt
Warning - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-warning.txt
Ready to Die - 2006 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-ready-to-die.txt
One More Chance - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-one-more-chance.txt
"Fuck Me (Interlude) - Interlude; 2005 Remaster";Ready to Die;The Notorious B.I.G.;
The What;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-the-what.txt
Juicy - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-juicy.txt
Everyday Struggle - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-everyday-struggle.txt
Me and My Bitch - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-me-and-my-bitch.txt
Big Poppa - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-big-poppa.txt
Respect - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-respect.txt
Friend of Mine - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-friend-of-mine.txt
Unbelievable - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-unbelievable.txt
Suicidal Thoughts - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-suicidal-thoughts.txt
Who Shot Ya? - 2005 Remaster;Ready to Die;The Notorious B.I.G.;data/lyrics/The-notorious-big-who-shot-ya.txt
Just Playing (Dreams) - 2005 Remaster;Ready to Die;The Notorious B.I.G.;
Sunday Morning;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-sunday-morning.txt
I'm Waiting For The Man;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-im-waiting-for-the-man.txt
Femme Fatale;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-femme-fatale.txt
Venus In Furs;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-venus-in-furs.txt
Run Run Run;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-run-run-run.txt
All Tomorrow's Parties;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-all-tomorrows-parties.txt
Heroin;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-heroin.txt
There She Goes Again;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-there-she-goes-again.txt
I'll Be Your Mirror;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-ill-be-your-mirror.txt
The Black Angel's Death Song;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-the-black-angels-death-song.txt
European Son;The Velvet Underground & Nico;The Velvet Underground;data/lyrics/The-velvet-underground-european-son.txt
Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-sgt-peppers-lonely-hearts-club-band.txt
With A Little Help From My Friends - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-with-a-little-help-from-my-friends.txt
Lucy In The Sky With Diamonds - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-lucy-in-the-sky-with-diamonds.txt
Getting Better - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-getting-better.txt
Fixing A Hole - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-fixing-a-hole.txt
She's Leaving Home - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-shes-leaving-home.txt
Being For The Benefit Of Mr. Kite! - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-being-for-the-benefit-of-mr-kite.txt
Within You Without You - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-within-you-without-you.txt
When I'm Sixty Four - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-when-im-sixty-four.txt
Lovely Rita - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-lovely-rita.txt
Good Morning Good Morning - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-good-morning-good-morning.txt
Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-sgt-peppers-lonely-hearts-club-band.txt
A Day In The Life - Remastered 2009;Sgt. Pepper's Lonely Hearts Club Band;The Beatles;data/lyrics/The-beatles-a-day-in-the-life.txt
I Feel the Earth Move;Tapestry;Carole King;data/lyrics/Carole-king-i-feel-the-earth-move.txt
So Far Away;Tapestry;Carole King;data/lyrics/Carole-king-so-far-away.txt
It's Too Late;Tapestry;Carole King;data/lyrics/Carole-king-its-too-late.txt
Home Again;Tapestry;Carole King;data/lyrics/Carole-king-home-again.txt
Beautiful;Tapestry;Carole King;data/lyrics/Carole-king-beautiful.txt
Way over Yonder;Tapestry;Carole King;data/lyrics/Carole-king-way-over-yonder.txt
You've Got a Friend;Tapestry;Carole King;data/lyrics/Carole-king-youve-got-a-friend.txt
Where You Lead;Tapestry;Carole King;data/lyrics/Carole-king-where-you-lead.txt
Will You Love Me Tomorrow?;Tapestry;Carole King;data/lyrics/Carole-king-will-you-love-me-tomorrow.txt
Smackwater Jack;Tapestry;Carole King;data/lyrics/Carole-king-smackwater-jack.txt
Tapestry;Tapestry;Carole King;data/lyrics/Carole-king-tapestry.txt
(You Make Me Feel Like) A Natural Woman;Tapestry;Carole King;data/lyrics/Carole-king-you-make-me-feel-like-a-natural-woman.txt
Gloria: In Excelsis Deo;Horses;Patti Smith;data/lyrics/Patti-smith-gloria-in-excelsis-deo.txt
Redondo Beach;Horses;Patti Smith;data/lyrics/Patti-smith-redondo-beach.txt
Birdland;Horses;Patti Smith;data/lyrics/Patti-smith-birdland.txt
Free Money;Horses;Patti Smith;data/lyrics/Patti-smith-free-money.txt
Kimberly;Horses;Patti Smith;data/lyrics/Patti-smith-kimberly.txt
Break It Up;Horses;Patti Smith;data/lyrics/Patti-smith-break-it-up.txt
Land: Horses / Land of a Thousand Dances / La Mer(de);Horses;Patti Smith;
Elegie;Horses;Patti Smith;data/lyrics/Patti-smith-elegie.txt
My Generation - Live;Horses;Patti Smith;data/lyrics/Patti-smith-my-generation-live.txt
Gloria: In Excelsis Deo - Live;Horses;Patti Smith;data/lyrics/Patti-smith-gloria-in-excelsis-deo-live.txt
Redondo Beach - Live;Horses;Patti Smith;data/lyrics/Patti-smith-redondo-beach-live.txt
Birdland - Live;Horses;Patti Smith;data/lyrics/Patti-smith-birdland.txt
Free Money - Live;Horses;Patti Smith;data/lyrics/Patti-smith-free-money.txt
Kimberly - Live;Horses;Patti Smith;data/lyrics/Patti-smith-kimberly.txt
Break It Up - Live;Horses;Patti Smith;data/lyrics/Patti-smith-break-it-up.txt
Land: Horses / Land of a Thousand Dances / La Mer(de) - Live;Horses;Patti Smith;data/lyrics/Patti-smith-land-horses-land-of-a-thousand-dances-la-merde-live.txt
Elegie - Live;Horses;Patti Smith;data/lyrics/Patti-smith-elegie.txt
My Generation - Live;Horses;Patti Smith;data/lyrics/Patti-smith-my-generation-live.txt
Bring Da Ruckus (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Clan In Da Front (feat. RZA & GZA);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Wu-Tang: 7th Chamber;Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Can It Be All So Simple / Intermission (feat. RZA, Raekwon & Ghostface Killah);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Da Mystery of Chessboxin' (feat. Method Man, U-God, Inspectah Deck, Raekwon, Ol' Dirty Bastard, Ghostface Killah & Masta Killa);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Method Man (feat. Method Man, Raekwon, GZA, RZA & Ghostface Killah);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Tearz (feat. RZA, Ghostface Killah, Raekwon & Inspectah Deck);Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Wu-Tang: 7th Chamber - Part II (feat. GZA, Raekwon, Method Man, Inspectah Deck, Ghostface Killah, RZA & Ol' Dirty Bastard) - Conclusion;Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Protect Ya Neck (feat. RZA, Method Man, Inspectah Deck, Raekwon, U-God, Ol' Dirty Bastard, Ghostface Killah & GZA) - Shao Lin Version;Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Method Man (feat. Method Man) - Home Grown Version;Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk) - A Cappella;Enter the Wu-Tang (36 Chambers);Wu-Tang Clan;
Playa Playa;Voodoo;D'Angelo;data/lyrics/Dangelo-playa-playa.txt
Devil's Pie;Voodoo;D'Angelo;data/lyrics/Dangelo-devils-pie.txt
Left And Right;Voodoo;D'Angelo;data/lyrics/Dangelo-left-and-right.txt
The Line;Voodoo;D'Angelo;data/lyrics/Dangelo-the-line.txt
Send It On;Voodoo;D'Angelo;data/lyrics/Dangelo-send-it-on.txt
Chicken Grease;Voodoo;D'Angelo;data/lyrics/Dangelo-chicken-grease.txt
One Mo'Gin;Voodoo;D'Angelo;
The Root;Voodoo;D'Angelo;data/lyrics/Dangelo-the-root.txt
